nombre;zona_geografica;año;t_min;t_max
Alto Palena Ad.;PreCordillera;1980;64,3;1,69300000000000e+02
Alto Palena Ad.;PreCordillera;1981;62,4;1,68200000000000e+02
Alto Palena Ad.;PreCordillera;1982;55,0;1,70000000000000e+02
Alto Palena Ad.;PreCordillera;1983;62,3;1,77400000000000e+02
Alto Palena Ad.;PreCordillera;1984;56,2;1,61400000000000e+02
Alto Palena Ad.;PreCordillera;1985;64,1;1,74500000000000e+02
Alto Palena Ad.;PreCordillera;1986;59,0;1,63900000000000e+02
Alto Palena Ad.;PreCordillera;1987;65,8;1,54100000000000e+02
Alto Palena Ad.;PreCordillera;1988;60,5;1,60100000000000e+02
Alto Palena Ad.;PreCordillera;1989;56,4;1,27400000000000e+02
Alto Palena Ad.;PreCordillera;1990;58,4;1,36400000000000e+02
Alto Palena Ad.;PreCordillera;1991;48,8;1,27300000000000e+02
Alto Palena Ad.;PreCordillera;1992;54,7;1,52300000000000e+02
Alto Palena Ad.;PreCordillera;1993;59,4;1,41400000000000e+02
Alto Palena Ad.;PreCordillera;1994;59,0;1,71700000000000e+02
Alto Palena Ad.;PreCordillera;1995;51,9;1,70100000000000e+02
Alto Palena Ad.;PreCordillera;1996;60,7;1,69500000000000e+02
Alto Palena Ad.;PreCordillera;1997;51,1;1,29800000000000e+02
Alto Palena Ad.;PreCordillera;1998;62,7;1,44500000000000e+02
Alto Palena Ad.;PreCordillera;1999;38,4;1,27400000000000e+02
Alto Palena Ad.;PreCordillera;2000;38,5;1,02400000000000e+02
Alto Palena Ad.;PreCordillera;2001;51,0;1,69500000000000e+02
Alto Palena Ad.;PreCordillera;2002;62,2;1,63000000000000e+02
Alto Palena Ad.;PreCordillera;2003;62,7;1,53900000000000e+02
Alto Palena Ad.;PreCordillera;2004;60,1;1,58200000000000e+02
Alto Palena Ad.;PreCordillera;2005;48,9;1,55300000000000e+02
Alto Palena Ad.;PreCordillera;2006;37,0;1,24300000000000e+02
Alto Palena Ad.;PreCordillera;2007;39,4;1,10700000000000e+02
Alto Palena Ad.;PreCordillera;2008;42,1;1,01500000000000e+02
Alto Palena Ad.;PreCordillera;2009;27,1;1,62000000000000e+01
Alto Palena Ad.;PreCordillera;2010;19,0;2,93000000000000e+01
Alto Palena Ad.;PreCordillera;2011;7,9;2,35000000000000e+01
Alto Palena Ad.;PreCordillera;2012;61,1;1,76800000000000e+02
Alto Palena Ad.;PreCordillera;2013;1882,5;5,18930000000000e+03
Alto Palena Ad.;PreCordillera;2014;69,1;1,81900000000000e+02
Alto Palena Ad.;PreCordillera;2015;61,1;1,89000000000000e+02
Alto Palena Ad.;PreCordillera;2016;1708,1;5,96630000000000e+03
Alto Palena Ad.;PreCordillera;2017;1456,9;4,10740000000000e+03
Alto Palena Ad.;PreCordillera;2018;1262,5;4,34350000000000e+03
Alto Palena Ad.;PreCordillera;2019;1150,0;4,06430000000000e+03
Alto Palena Ad.;PreCordillera;2020;1310,0;4,76110000000000e+03
Alto Palena Ad.;PreCordillera;2021;1326,8;4,79380000000000e+03
Alto Palena Ad.;PreCordillera;2022;1462,3;4,64070000000000e+03
Alto Palena Ad.;PreCordillera;2023;1476,7;4,96310000000000e+03
Alto Palena Ad.;PreCordillera;2024;957,9;2,82670000000000e+03
Arturo Prat, Base Antártica;Litoral;1980;-81,6;-1,94000000000000e+01
Arturo Prat, Base Antártica;Litoral;1981;-57,1;-7,10000000000000e+00
Arturo Prat, Base Antártica;Litoral;1982;0,0;0,00000000000000e+00
Arturo Prat, Base Antártica;Litoral;1983;-40,7;9,00000000000000e-01
Arturo Prat, Base Antártica;Litoral;1984;-44,0;8,00000000000000e-01
Arturo Prat, Base Antártica;Litoral;1985;-18,7;6,00000000000000e-01
Arturo Prat, Base Antártica;Litoral;1986;-64,8;-1,65000000000000e+01
Arturo Prat, Base Antártica;Litoral;1987;-67,5;-1,48000000000000e+01
Arturo Prat, Base Antártica;Litoral;1988;-51,6;0,00000000000000e+00
Arturo Prat, Base Antártica;Litoral;1989;-29,8;8,40000000000000e+00
Arturo Prat, Base Antártica;Litoral;1990;-46,8;-2,30000000000000e+00
Arturo Prat, Base Antártica;Litoral;1991;-68,6;-9,40000000000000e+00
Arturo Prat, Base Antártica;Litoral;1992;-54,0;-1,42000000000000e+01
Arturo Prat, Base Antártica;Litoral;1993;-33,9;7,00000000000000e-01
Arturo Prat, Base Antártica;Litoral;1994;-48,8;-6,20000000000000e+00
Arturo Prat, Base Antártica;Litoral;1995;-60,8;-1,33000000000000e+01
Arturo Prat, Base Antártica;Litoral;1996;-35,0;6,60000000000000e+00
Arturo Prat, Base Antártica;Litoral;1997;-49,6;-9,99999999999999e-01
Arturo Prat, Base Antártica;Litoral;1998;-39,8;5,20000000000000e+00
Arturo Prat, Base Antártica;Litoral;1999;-30,7;6,70000000000000e+00
Arturo Prat, Base Antártica;Litoral;2000;-33,1;5,50000000000000e+00
Arturo Prat, Base Antártica;Litoral;2001;-38,3;8,00000000000000e-01
Arturo Prat, Base Antártica;Litoral;2002;-52,9;-8,20000000000000e+00
Arturo Prat, Base Antártica;Litoral;2003;-44,7;1,00000000000000e+00
Arturo Prat, Base Antártica;Litoral;2004;0,0;0,00000000000000e+00
Arturo Prat, Base Antártica;Litoral;2005;0,0;0,00000000000000e+00
Arturo Prat, Base Antártica;Litoral;2006;0,0;0,00000000000000e+00
Arturo Prat, Base Antártica;Litoral;2007;0,0;0,00000000000000e+00
Arturo Prat, Base Antártica;Litoral;2008;-1,4;4,20000000000000e+00
Arturo Prat, Base Antártica;Litoral;2009;-55,4;-8,30000000000000e+00
Arturo Prat, Base Antártica;Litoral;2010;-38,7;-1,10000000000000e+00
Arturo Prat, Base Antártica;Litoral;2011;-59,0;-7,10000000000000e+00
Arturo Prat, Base Antártica;Litoral;2012;-51,0;-4,80000000000000e+00
Arturo Prat, Base Antártica;Litoral;2014;-47,2;6,00000000000000e-01
Arturo Prat, Base Antártica;Litoral;2015;-55,2;-4,20000000000000e+00
Balmaceda Ad.;Valle;1980;32,5;1,38000000000000e+02
Balmaceda Ad.;Valle;1981;29,5;1,43300000000000e+02
Balmaceda Ad.;Valle;1982;18,3;1,35900000000000e+02
Balmaceda Ad.;Valle;1983;28,8;1,49600000000000e+02
Balmaceda Ad.;Valle;1984;18,4;1,30900000000000e+02
Balmaceda Ad.;Valle;1985;35,1;1,44500000000000e+02
Balmaceda Ad.;Valle;1986;22,9;1,32200000000000e+02
Balmaceda Ad.;Valle;1987;30,2;1,49000000000000e+02
Balmaceda Ad.;Valle;1988;20,1;1,42600000000000e+02
Balmaceda Ad.;Valle;1989;29,3;1,38900000000000e+02
Balmaceda Ad.;Valle;1990;30,0;1,40600000000000e+02
Balmaceda Ad.;Valle;1991;19,4;1,26200000000000e+02
Balmaceda Ad.;Valle;1992;26,4;1,31400000000000e+02
Balmaceda Ad.;Valle;1993;28,1;1,38300000000000e+02
Balmaceda Ad.;Valle;1994;33,8;1,36600000000000e+02
Balmaceda Ad.;Valle;1995;24,2;1,37200000000000e+02
Balmaceda Ad.;Valle;1996;33,3;1,40100000000000e+02
Balmaceda Ad.;Valle;1997;27,9;1,39100000000000e+02
Balmaceda Ad.;Valle;1998;46,4;1,56800000000000e+02
Balmaceda Ad.;Valle;1999;26,4;1,50100000000000e+02
Balmaceda Ad.;Valle;2000;14,2;1,34000000000000e+02
Balmaceda Ad.;Valle;2001;19,2;1,37800000000000e+02
Balmaceda Ad.;Valle;2002;16,5;1,37400000000000e+02
Balmaceda Ad.;Valle;2003;25,6;1,44500000000000e+02
Balmaceda Ad.;Valle;2004;28,2;1,55300000000000e+02
Balmaceda Ad.;Valle;2005;18,4;1,46000000000000e+02
Balmaceda Ad.;Valle;2006;20,3;1,37600000000000e+02
Balmaceda Ad.;Valle;2007;17,3;1,42300000000000e+02
Balmaceda Ad.;Valle;2008;22,7;1,57500000000000e+02
Balmaceda Ad.;Valle;2009;30,6;1,42700000000000e+02
Balmaceda Ad.;Valle;2010;18,7;1,37400000000000e+02
Balmaceda Ad.;Valle;2011;24,7;1,53300000000000e+02
Balmaceda Ad.;Valle;2012;28,4;1,49100000000000e+02
Balmaceda Ad.;Valle;2013;840,1;4,79340000000000e+03
Balmaceda Ad.;Valle;2014;29,3;1,48800000000000e+02
Balmaceda Ad.;Valle;2015;30,9;1,53300000000000e+02
Balmaceda Ad.;Valle;2016;731,6;5,05050000000000e+03
Balmaceda Ad.;Valle;2017;1136,2;4,40340000000000e+03
Balmaceda Ad.;Valle;2018;839,6;4,39380000000000e+03
Balmaceda Ad.;Valle;2019;840,6;4,56550000000000e+03
Balmaceda Ad.;Valle;2020;940,8;4,59490000000000e+03
Balmaceda Ad.;Valle;2021;1094,0;5,05690000000000e+03
Balmaceda Ad.;Valle;2022;710,2;4,47880000000000e+03
Balmaceda Ad.;Valle;2023;725,0;4,40100000000000e+03
Balmaceda Ad.;Valle;2024;397,8;2,33110000000000e+03
Bernardo O`Higgins, Base Antártica;Litoral;1980;0,0;0,00000000000000e+00
Bernardo O`Higgins, Base Antártica;Litoral;1981;-85,4;-9,90000000000000e+00
Bernardo O`Higgins, Base Antártica;Litoral;1982;-64,0;-1,11000000000000e+01
Bernardo O`Higgins, Base Antártica;Litoral;1983;-77,1;-5,60000000000000e+00
Bernardo O`Higgins, Base Antártica;Litoral;1984;-72,5;-1,01000000000000e+01
Bernardo O`Higgins, Base Antártica;Litoral;1985;-59,1;-7,40000000000000e+00
Bernardo O`Higgins, Base Antártica;Litoral;1986;-98,2;-2,39000000000000e+01
Bernardo O`Higgins, Base Antártica;Litoral;1987;-86,3;-2,56000000000000e+01
Bernardo O`Higgins, Base Antártica;Litoral;1988;-33,6;-2,40000000000000e+00
Bernardo O`Higgins, Base Antártica;Litoral;1989;-42,7;-6,20000000000000e+00
Bernardo O`Higgins, Base Antártica;Litoral;1990;-75,3;-2,36000000000000e+01
Bernardo O`Higgins, Base Antártica;Litoral;1991;-76,5;-3,13000000000000e+01
Bernardo O`Higgins, Base Antártica;Litoral;1992;-73,9;-3,14000000000000e+01
Bernardo O`Higgins, Base Antártica;Litoral;1993;-59,3;-1,73000000000000e+01
Bernardo O`Higgins, Base Antártica;Litoral;1994;-75,5;-2,61000000000000e+01
Bernardo O`Higgins, Base Antártica;Litoral;1995;-78,0;-2,46000000000000e+01
Bernardo O`Higgins, Base Antártica;Litoral;1996;-56,8;-9,50000000000000e+00
Bernardo O`Higgins, Base Antártica;Litoral;1997;-70,4;-2,12000000000000e+01
Bernardo O`Higgins, Base Antártica;Litoral;1998;-61,6;-9,50000000000000e+00
Bernardo O`Higgins, Base Antártica;Litoral;1999;-51,6;-9,00000000000000e+00
Bernardo O`Higgins, Base Antártica;Litoral;2000;-53,1;-7,90000000000000e+00
Bernardo O`Higgins, Base Antártica;Litoral;2001;-49,5;-1,60000000000000e+00
Bernardo O`Higgins, Base Antártica;Litoral;2002;-70,7;-2,44000000000000e+01
Bernardo O`Higgins, Base Antártica;Litoral;2003;-60,5;-2,17000000000000e+01
Bernardo O`Higgins, Base Antártica;Litoral;2004;-53,7;-1,36000000000000e+01
Bernardo O`Higgins, Base Antártica;Litoral;2005;-60,8;-2,04000000000000e+01
Bernardo O`Higgins, Base Antártica;Litoral;2006;-52,3;-1,41000000000000e+01
Bernardo O`Higgins, Base Antártica;Litoral;2007;-81,8;-3,77000000000000e+01
Bernardo O`Higgins, Base Antártica;Litoral;2008;-52,7;-1,64000000000000e+01
Bernardo O`Higgins, Base Antártica;Litoral;2009;-68,3;-2,82000000000000e+01
Bernardo O`Higgins, Base Antártica;Litoral;2010;-48,7;-1,53000000000000e+01
Bernardo O`Higgins, Base Antártica;Litoral;2011;-74,4;-2,90000000000000e+01
Bernardo O`Higgins, Base Antártica;Litoral;2012;-74,7;-2,62000000000000e+01
Bernardo O`Higgins, Base Antártica;Litoral;2014;-65,8;-2,03000000000000e+01
Bernardo O`Higgins, Base Antártica;Litoral;2015;-75,2;-2,20000000000000e+01
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;1980;0,2;3,70000000000000e+00
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;1981;-53,0;-6,80000000000000e+00
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;1982;-43,9;4,50000000000000e+00
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;1983;-39,0;3,00000000000000e-01
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;1984;-43,9;7,00000000000000e-01
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;1985;-34,8;7,30000000000000e+00
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;1986;-65,9;-9,50000000000000e+00
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;1987;-65,5;-1,29000000000000e+01
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;1988;-42,8;-9,10000000000000e+00
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;1989;-28,4;1,29000000000000e+01
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;1990;0,0;0,00000000000000e+00
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;1991;-63,9;-1,25000000000000e+01
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;1992;-56,6;-8,60000000000000e+00
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;1993;-37,4;2,30000000000000e+00
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;1994;-51,9;-6,20000000000000e+00
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;1995;-63,8;-1,69000000000000e+01
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;1996;-42,2;-4,44089209850063e-16
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;1997;-51,2;-5,40000000000000e+00
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;1998;-41,5;-2,50000000000000e+00
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;1999;-35,9;5,00000000000000e-01
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;2000;-38,1;-2,10000000000000e+00
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;2001;-42,6;-8,00000000000000e-01
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;2002;-53,4;-1,20000000000000e+01
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;2003;-44,3;-2,80000000000000e+00
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;2004;-39,3;1,60000000000000e+00
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;2005;-46,8;-3,10000000000000e+00
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;2006;-39,2;4,00000000000000e-01
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;2007;-67,1;-1,56000000000000e+01
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;2008;-35,5;1,00000000000000e+00
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;2009;-58,7;-1,30000000000000e+01
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;2010;-41,1;-4,80000000000000e+00
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;2011;-62,0;-1,31000000000000e+01
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;2012;-56,9;-1,20000000000000e+01
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;2013;-1631,0;-2,78600000000000e+02
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;2014;-50,1;-9,50000000000000e+00
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;2015;-59,0;-1,23000000000000e+01
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;2016;-1247,3;-7,66000000000000e+01
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;2017;-1419,2;-1,14700000000000e+02
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;2018;-1111,9;1,34000000000000e+01
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;2019;-1378,0;-1,30600000000000e+02
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;2020;-1295,5;-3,95000000000000e+01
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;2021;-984,5;1,10000000000000e+02
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;2022;-1166,4;-1,15900000000000e+02
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;2023;-1352,5;-2,06000000000000e+02
C.M.A. Eduardo Frei Montalva, Antártica;Litoral;2024;-726,5;-1,28600000000000e+02
Carlos Ibañez, Punta Arenas Ap.;Litoral;1980;30,3;1,16300000000000e+02
Carlos Ibañez, Punta Arenas Ap.;Litoral;1981;40,0;1,17700000000000e+02
Carlos Ibañez, Punta Arenas Ap.;Litoral;1982;39,7;1,20000000000000e+02
Carlos Ibañez, Punta Arenas Ap.;Litoral;1983;43,5;1,20700000000000e+02
Carlos Ibañez, Punta Arenas Ap.;Litoral;1984;28,2;1,11800000000000e+02
Carlos Ibañez, Punta Arenas Ap.;Litoral;1985;42,9;1,20400000000000e+02
Carlos Ibañez, Punta Arenas Ap.;Litoral;1986;30,2;1,08000000000000e+02
Carlos Ibañez, Punta Arenas Ap.;Litoral;1987;41,5;1,20700000000000e+02
Carlos Ibañez, Punta Arenas Ap.;Litoral;1988;40,9;1,19500000000000e+02
Carlos Ibañez, Punta Arenas Ap.;Litoral;1989;37,1;1,21900000000000e+02
Carlos Ibañez, Punta Arenas Ap.;Litoral;1990;36,8;1,19400000000000e+02
Carlos Ibañez, Punta Arenas Ap.;Litoral;1991;30,0;1,13200000000000e+02
Carlos Ibañez, Punta Arenas Ap.;Litoral;1992;29,8;1,15300000000000e+02
Carlos Ibañez, Punta Arenas Ap.;Litoral;1993;37,1;1,18900000000000e+02
Carlos Ibañez, Punta Arenas Ap.;Litoral;1994;31,9;1,17100000000000e+02
Carlos Ibañez, Punta Arenas Ap.;Litoral;1995;31,0;1,16000000000000e+02
Carlos Ibañez, Punta Arenas Ap.;Litoral;1996;36,5;1,21800000000000e+02
Carlos Ibañez, Punta Arenas Ap.;Litoral;1997;29,1;1,15200000000000e+02
Carlos Ibañez, Punta Arenas Ap.;Litoral;1998;43,1;1,28900000000000e+02
Carlos Ibañez, Punta Arenas Ap.;Litoral;1999;34,0;1,21500000000000e+02
Carlos Ibañez, Punta Arenas Ap.;Litoral;2000;30,6;1,13700000000000e+02
Carlos Ibañez, Punta Arenas Ap.;Litoral;2001;31,9;1,17400000000000e+02
Carlos Ibañez, Punta Arenas Ap.;Litoral;2002;27,0;1,12200000000000e+02
Carlos Ibañez, Punta Arenas Ap.;Litoral;2003;39,7;1,23800000000000e+02
Carlos Ibañez, Punta Arenas Ap.;Litoral;2004;47,4;1,33700000000000e+02
Carlos Ibañez, Punta Arenas Ap.;Litoral;2005;36,2;1,22500000000000e+02
Carlos Ibañez, Punta Arenas Ap.;Litoral;2006;42,2;1,24600000000000e+02
Carlos Ibañez, Punta Arenas Ap.;Litoral;2007;38,5;1,19600000000000e+02
Carlos Ibañez, Punta Arenas Ap.;Litoral;2008;40,8;1,26000000000000e+02
Carlos Ibañez, Punta Arenas Ap.;Litoral;2009;37,6;1,20000000000000e+02
Carlos Ibañez, Punta Arenas Ap.;Litoral;2010;34,4;1,20100000000000e+02
Carlos Ibañez, Punta Arenas Ap.;Litoral;2011;40,6;1,20500000000000e+02
Carlos Ibañez, Punta Arenas Ap.;Litoral;2012;36,9;1,15900000000000e+02
Carlos Ibañez, Punta Arenas Ap.;Litoral;2013;1354,1;3,78450000000000e+03
Carlos Ibañez, Punta Arenas Ap.;Litoral;2014;37,3;1,17000000000000e+02
Carlos Ibañez, Punta Arenas Ap.;Litoral;2015;37,4;1,16900000000000e+02
Carlos Ibañez, Punta Arenas Ap.;Litoral;2016;1291,6;3,95720000000000e+03
Carlos Ibañez, Punta Arenas Ap.;Litoral;2017;1214,4;3,74530000000000e+03
Carlos Ibañez, Punta Arenas Ap.;Litoral;2018;1093,7;3,66560000000000e+03
Carlos Ibañez, Punta Arenas Ap.;Litoral;2019;1240,8;3,74170000000000e+03
Carlos Ibañez, Punta Arenas Ap.;Litoral;2020;1289,2;3,82720000000000e+03
Carlos Ibañez, Punta Arenas Ap.;Litoral;2021;1433,3;4,04130000000000e+03
Carlos Ibañez, Punta Arenas Ap.;Litoral;2022;1196,7;3,85300000000000e+03
Carlos Ibañez, Punta Arenas Ap.;Litoral;2023;1094,4;3,57260000000000e+03
Carlos Ibañez, Punta Arenas Ap.;Litoral;2024;592,2;1,88550000000000e+03
Carriel Sur, Concepción Ap.;Litoral;1980;98,9;2,16700000000000e+02
Carriel Sur, Concepción Ap.;Litoral;1981;100,2;2,15900000000000e+02
Carriel Sur, Concepción Ap.;Litoral;1982;103,2;2,13600000000000e+02
Carriel Sur, Concepción Ap.;Litoral;1983;94,4;2,14400000000000e+02
Carriel Sur, Concepción Ap.;Litoral;1984;95,5;2,04000000000000e+02
Carriel Sur, Concepción Ap.;Litoral;1985;97,9;2,10800000000000e+02
Carriel Sur, Concepción Ap.;Litoral;1986;100,4;2,11300000000000e+02
Carriel Sur, Concepción Ap.;Litoral;1987;105,7;2,17300000000000e+02
Carriel Sur, Concepción Ap.;Litoral;1988;94,7;2,11700000000000e+02
Carriel Sur, Concepción Ap.;Litoral;1989;99,4;2,16300000000000e+02
Carriel Sur, Concepción Ap.;Litoral;1990;95,3;2,06900000000000e+02
Carriel Sur, Concepción Ap.;Litoral;1991;98,3;2,12700000000000e+02
Carriel Sur, Concepción Ap.;Litoral;1992;99,9;2,12300000000000e+02
Carriel Sur, Concepción Ap.;Litoral;1993;101,5;2,18500000000000e+02
Carriel Sur, Concepción Ap.;Litoral;1994;101,1;2,20200000000000e+02
Carriel Sur, Concepción Ap.;Litoral;1995;93,2;2,16700000000000e+02
Carriel Sur, Concepción Ap.;Litoral;1996;98,3;2,21700000000000e+02
Carriel Sur, Concepción Ap.;Litoral;1997;108,4;2,22000000000000e+02
Carriel Sur, Concepción Ap.;Litoral;1998;91,0;2,26300000000000e+02
Carriel Sur, Concepción Ap.;Litoral;1999;97,5;2,18000000000000e+02
Carriel Sur, Concepción Ap.;Litoral;2000;98,2;2,12500000000000e+02
Carriel Sur, Concepción Ap.;Litoral;2001;92,8;2,10600000000000e+02
Carriel Sur, Concepción Ap.;Litoral;2002;92,5;2,04600000000000e+02
Carriel Sur, Concepción Ap.;Litoral;2003;96,5;2,18300000000000e+02
Carriel Sur, Concepción Ap.;Litoral;2004;100,5;2,16500000000000e+02
Carriel Sur, Concepción Ap.;Litoral;2005;97,4;2,13700000000000e+02
Carriel Sur, Concepción Ap.;Litoral;2006;97,8;2,15900000000000e+02
Carriel Sur, Concepción Ap.;Litoral;2007;84,7;2,05600000000000e+02
Carriel Sur, Concepción Ap.;Litoral;2008;101,2;2,18000000000000e+02
Carriel Sur, Concepción Ap.;Litoral;2009;94,8;2,12500000000000e+02
Carriel Sur, Concepción Ap.;Litoral;2010;91,4;2,11100000000000e+02
Carriel Sur, Concepción Ap.;Litoral;2011;95,3;2,10800000000000e+02
Carriel Sur, Concepción Ap.;Litoral;2012;101,1;2,17700000000000e+02
Carriel Sur, Concepción Ap.;Litoral;2013;3008,7;6,56360000000000e+03
Carriel Sur, Concepción Ap.;Litoral;2014;107,4;2,15000000000000e+02
Carriel Sur, Concepción Ap.;Litoral;2015;106,3;2,22900000000000e+02
Carriel Sur, Concepción Ap.;Litoral;2016;3389,2;6,82930000000000e+03
Carriel Sur, Concepción Ap.;Litoral;2017;3147,3;6,57890000000000e+03
Carriel Sur, Concepción Ap.;Litoral;2018;3079,1;6,44260000000000e+03
Carriel Sur, Concepción Ap.;Litoral;2019;3228,0;6,56440000000000e+03
Carriel Sur, Concepción Ap.;Litoral;2020;3167,0;6,59370000000000e+03
Carriel Sur, Concepción Ap.;Litoral;2021;3228,1;6,50000000000000e+03
Carriel Sur, Concepción Ap.;Litoral;2022;3341,9;6,32950000000000e+03
Carriel Sur, Concepción Ap.;Litoral;2023;3373,0;6,47530000000000e+03
Carriel Sur, Concepción Ap.;Litoral;2024;1797,2;3,41160000000000e+03
Cañal Bajo,  Osorno Ad.;Valle;1980;73,1;1,97500000000000e+02
Cañal Bajo,  Osorno Ad.;Valle;1981;72,2;1,97800000000000e+02
Cañal Bajo,  Osorno Ad.;Valle;1982;73,9;1,99000000000000e+02
Cañal Bajo,  Osorno Ad.;Valle;1983;63,6;2,04200000000000e+02
Cañal Bajo,  Osorno Ad.;Valle;1984;63,5;1,92200000000000e+02
Cañal Bajo,  Osorno Ad.;Valle;1985;75,8;1,99100000000000e+02
Cañal Bajo,  Osorno Ad.;Valle;1986;70,4;1,92500000000000e+02
Cañal Bajo,  Osorno Ad.;Valle;1987;72,6;2,05100000000000e+02
Cañal Bajo,  Osorno Ad.;Valle;1988;65,5;2,00600000000000e+02
Cañal Bajo,  Osorno Ad.;Valle;1989;71,2;1,99900000000000e+02
Cañal Bajo,  Osorno Ad.;Valle;1990;67,4;1,95700000000000e+02
Cañal Bajo,  Osorno Ad.;Valle;1991;67,2;1,90100000000000e+02
Cañal Bajo,  Osorno Ad.;Valle;1992;70,4;1,89800000000000e+02
Cañal Bajo,  Osorno Ad.;Valle;1993;70,7;1,94500000000000e+02
Cañal Bajo,  Osorno Ad.;Valle;1994;74,9;2,00500000000000e+02
Cañal Bajo,  Osorno Ad.;Valle;1995;64,9;1,94800000000000e+02
Cañal Bajo,  Osorno Ad.;Valle;1996;69,2;1,97100000000000e+02
Cañal Bajo,  Osorno Ad.;Valle;1997;76,2;2,02000000000000e+02
Cañal Bajo,  Osorno Ad.;Valle;1998;67,3;2,11100000000000e+02
Cañal Bajo,  Osorno Ad.;Valle;1999;66,7;2,05300000000000e+02
Cañal Bajo,  Osorno Ad.;Valle;2000;70,1;1,92800000000000e+02
Cañal Bajo,  Osorno Ad.;Valle;2001;70,2;1,97000000000000e+02
Cañal Bajo,  Osorno Ad.;Valle;2002;79,1;1,93500000000000e+02
Cañal Bajo,  Osorno Ad.;Valle;2003;74,5;1,99700000000000e+02
Cañal Bajo,  Osorno Ad.;Valle;2004;75,9;2,05600000000000e+02
Cañal Bajo,  Osorno Ad.;Valle;2005;73,0;1,97700000000000e+02
Cañal Bajo,  Osorno Ad.;Valle;2006;73,6;1,97900000000000e+02
Cañal Bajo,  Osorno Ad.;Valle;2007;58,1;1,91200000000000e+02
Cañal Bajo,  Osorno Ad.;Valle;2008;72,8;2,15400000000000e+02
Cañal Bajo,  Osorno Ad.;Valle;2009;69,6;8,62000000000000e+01
Cañal Bajo,  Osorno Ad.;Valle;2010;65,3;1,93900000000000e+02
Cañal Bajo,  Osorno Ad.;Valle;2011;67,3;2,00800000000000e+02
Cañal Bajo,  Osorno Ad.;Valle;2012;70,1;1,99500000000000e+02
Cañal Bajo,  Osorno Ad.;Valle;2013;2200,3;6,32090000000000e+03
Cañal Bajo,  Osorno Ad.;Valle;2014;72,6;1,98100000000000e+02
Cañal Bajo,  Osorno Ad.;Valle;2015;72,3;2,09400000000000e+02
Cañal Bajo,  Osorno Ad.;Valle;2016;2031,1;6,46890000000000e+03
Cañal Bajo,  Osorno Ad.;Valle;2017;2272,3;6,03740000000000e+03
Cañal Bajo,  Osorno Ad.;Valle;2018;2005,6;5,81780000000000e+03
Cañal Bajo,  Osorno Ad.;Valle;2019;2077,8;6,09790000000000e+03
Cañal Bajo,  Osorno Ad.;Valle;2020;2151,7;6,20330000000000e+03
Cañal Bajo,  Osorno Ad.;Valle;2021;2216,6;6,29440000000000e+03
Cañal Bajo,  Osorno Ad.;Valle;2022;1917,3;6,14600000000000e+03
Cañal Bajo,  Osorno Ad.;Valle;2023;2116,4;6,01530000000000e+03
Cañal Bajo,  Osorno Ad.;Valle;2024;1033,6;2,99920000000000e+03
Cerro Moreno  Antofagasta  Ap.;Litoral;1980;172,7;2,46600000000000e+02
